Performing system checks...

System check identified no issues (0 silenced).
October 23, 2020 - 06:29:14
Django version 3.0.8, using settings 'backend.settings'
Starting development server at http://0.0.0.0:9898/
Quit the server with CONTROL-C.
[26/Oct/2020 12:19:15] "GET /api/histogram?run=vgg&tag=conv1%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7503
[26/Oct/2020 12:19:16] "GET /api/histogram?run=vgg&tag=conv2%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7445
[26/Oct/2020 12:19:18] "GET /api/histogram?run=vgg&tag=conv3%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7457
[26/Oct/2020 12:19:20] "GET /api/histogram?run=vgg&tag=conv4%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7490
[26/Oct/2020 12:19:22] "GET /api/histogram?run=vgg&tag=conv5%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7478
[26/Oct/2020 12:19:24] "GET /api/histogram?run=vgg&tag=conv6%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7458
[26/Oct/2020 12:19:25] "GET /api/histogram?run=vgg&tag=conv7%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7472
[26/Oct/2020 12:19:27] "GET /api/histogram?run=vgg&tag=conv8%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7479
[26/Oct/2020 12:19:29] "GET /api/histogram?run=vgg&tag=conv9%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7449
[26/Oct/2020 12:19:31] "GET /api/histogram?run=vgg&tag=conv10%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7466
[26/Oct/2020 12:19:32] "GET /api/histogram?run=vgg&tag=conv11%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7447
[26/Oct/2020 12:19:34] "GET /api/histogram?run=vgg&tag=conv12%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7460
[26/Oct/2020 12:19:36] "GET /api/histogram?run=vgg&tag=conv13%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 7451
[26/Oct/2020 12:19:38] "GET /api/histogram?run=vgg&tag=conv1%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 99225
[26/Oct/2020 12:19:40] "GET /api/histogram?run=vgg&tag=conv2%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 177128
[26/Oct/2020 12:19:42] "GET /api/histogram?run=vgg&tag=conv3%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 180629
[26/Oct/2020 12:19:45] "GET /api/histogram?run=vgg&tag=conv4%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 191940
[26/Oct/2020 12:19:47] "GET /api/histogram?run=vgg&tag=conv5%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 204686
[26/Oct/2020 12:19:49] "GET /api/histogram?run=vgg&tag=conv6%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 221373
[26/Oct/2020 12:19:51] "GET /api/histogram?run=vgg&tag=conv7%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 222896
[26/Oct/2020 12:19:53] "GET /api/histogram?run=vgg&tag=conv8%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 265850
[26/Oct/2020 12:19:55] "GET /api/histogram?run=vgg&tag=conv9%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 290046
[26/Oct/2020 12:19:58] "GET /api/histogram?run=vgg&tag=conv10%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 292266
[26/Oct/2020 12:20:00] "GET /api/histogram?run=vgg&tag=conv11%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 295079
[26/Oct/2020 12:20:03] "GET /api/histogram?run=vgg&tag=conv12%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 296358
[26/Oct/2020 12:20:05] "GET /api/histogram?run=vgg&tag=conv13%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 301831
[26/Oct/2020 12:20:08] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 4900
[26/Oct/2020 12:20:08] "GET /api/distribution?run=oneflow&tag=histogram&trainJobName=test HTTP/1.1" 200 1136
[26/Oct/2020 12:20:10] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 3463
[26/Oct/2020 12:20:11] "GET /api/distribution?run=step_5000&tag=dense%2Fbias_0&trainJobName=test HTTP/1.1" 200 237322
[26/Oct/2020 12:20:12] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9670
[26/Oct/2020 12:20:14] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9640
[26/Oct/2020 12:20:16] "GET /api/histogram?run=RNN&tag=bidirectional%2Fbackward_lstm%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 10334
[26/Oct/2020 12:20:18] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 8375
[26/Oct/2020 12:20:21] "GET /api/histogram?run=RNN&tag=bidirectional%2Fforward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 4487
[26/Oct/2020 12:20:23] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 4107
[26/Oct/2020 12:20:25] "GET /api/histogram?run=RNN&tag=bidirectional%2Fforward_lstm%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9486
[26/Oct/2020 12:20:27] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 9398
[26/Oct/2020 12:20:29] "GET /api/distribution?run=step_5000&tag=dense_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 303912
[26/Oct/2020 12:20:30] "GET /api/histogram?run=RNN&tag=bidirectional%2Fforward_lstm%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 10252
[26/Oct/2020 12:20:32] "GET /api/histogram?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 8334
[26/Oct/2020 12:20:34] "GET /api/histogram?run=RNN&tag=dense%2Fbias_0&trainJobName=test HTTP/1.1" 200 3493
[26/Oct/2020 12:20:37] "GET /api/histogram?run=RNN&tag=dense_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 575
[26/Oct/2020 12:20:39] "GET /api/histogram?run=RNN&tag=dense%2Fkernel_0&trainJobName=test HTTP/1.1" 200 7411
[26/Oct/2020 12:20:42] "GET /api/histogram?run=RNN&tag=dense_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1961
[26/Oct/2020 12:20:44] "GET /api/histogram?run=RNN&tag=embedding%2Fembeddings_0&trainJobName=test HTTP/1.1" 200 15568
[26/Oct/2020 12:20:46] "GET /api/histogram?run=mnist&tag=layer1%2Factivations&trainJobName=test HTTP/1.1" 200 48299
[26/Oct/2020 12:20:50] "GET /api/histogram?run=mnist&tag=layer2%2Factivations&trainJobName=test HTTP/1.1" 200 51985
[26/Oct/2020 12:20:50] "GET /api/distribution?run=step_5000&tag=dense%2Fkernel_0&trainJobName=test HTTP/1.1" 200 412041
[26/Oct/2020 12:20:52] "GET /api/histogram?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 5145
[26/Oct/2020 12:20:55] "GET /api/histogram?run=mnist&tag=layer2%2Fbiases%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 3929
[26/Oct/2020 12:20:57] "GET /api/histogram?run=mnist&tag=layer1%2Flinear_compute%2Flinear&trainJobName=test HTTP/1.1" 200 105802
[26/Oct/2020 12:20:59] "GET /api/distribution?run=step_5000&tag=dense_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 273021
[26/Oct/2020 12:21:00] "GET /api/histogram?run=mnist&tag=layer2%2Flinear_compute%2Flinear&trainJobName=test HTTP/1.1" 200 51993
[26/Oct/2020 12:21:02] "GET /api/histogram?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 116198
[26/Oct/2020 12:21:03] "GET /api/distribution?run=vgg&tag=conv1%2Factivations&trainJobName=test HTTP/1.1" 200 15178
[26/Oct/2020 12:21:04] "GET /api/distribution?run=vgg&tag=conv2%2Factivations&trainJobName=test HTTP/1.1" 200 15071
[26/Oct/2020 12:21:05] "GET /api/distribution?run=vgg&tag=conv3%2Factivations&trainJobName=test HTTP/1.1" 200 15099
[26/Oct/2020 12:21:05] "GET /api/distribution?run=vgg&tag=conv4%2Factivations&trainJobName=test HTTP/1.1" 200 15034
[26/Oct/2020 12:21:06] "GET /api/distribution?run=vgg&tag=conv5%2Factivations&trainJobName=test HTTP/1.1" 200 14983
[26/Oct/2020 12:21:06] "GET /api/distribution?run=vgg&tag=conv6%2Factivations&trainJobName=test HTTP/1.1" 200 15111
[26/Oct/2020 12:21:07] "GET /api/distribution?run=vgg&tag=conv7%2Factivations&trainJobName=test HTTP/1.1" 200 15075
[26/Oct/2020 12:21:08] "GET /api/distribution?run=vgg&tag=conv8%2Factivations&trainJobName=test HTTP/1.1" 200 15281
[26/Oct/2020 12:21:08] "GET /api/distribution?run=vgg&tag=conv9%2Factivations&trainJobName=test HTTP/1.1" 200 15388
[26/Oct/2020 12:21:09] "GET /api/distribution?run=vgg&tag=conv10%2Factivations&trainJobName=test HTTP/1.1" 200 15380
[26/Oct/2020 12:21:10] "GET /api/distribution?run=vgg&tag=conv11%2Factivations&trainJobName=test HTTP/1.1" 200 15467
[26/Oct/2020 12:21:10] "GET /api/distribution?run=vgg&tag=conv12%2Factivations&trainJobName=test HTTP/1.1" 200 15483
[26/Oct/2020 12:21:12] "GET /api/distribution?run=vgg&tag=conv13%2Factivations&trainJobName=test HTTP/1.1" 200 15425
[26/Oct/2020 12:21:12] "GET /api/distribution?run=vgg&tag=conv1%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16604
[26/Oct/2020 12:21:14] "GET /api/histogram?run=mnist&tag=layer2%2Fweights%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 60050
[26/Oct/2020 12:21:16] "GET /api/distribution?run=vgg&tag=conv2%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16471
[26/Oct/2020 12:21:16] "GET /api/distribution?run=vgg&tag=conv3%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16333
[26/Oct/2020 12:21:17] "GET /api/distribution?run=vgg&tag=conv4%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16295
[26/Oct/2020 12:21:18] "GET /api/distribution?run=vgg&tag=conv5%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16308
[26/Oct/2020 12:21:18] "GET /api/distribution?run=vgg&tag=conv6%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16345
[26/Oct/2020 12:21:21] "GET /api/distribution?run=vgg&tag=conv7%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16355
[26/Oct/2020 12:21:21] "GET /api/distribution?run=vgg&tag=conv8%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16243
[26/Oct/2020 12:21:22] "GET /api/distribution?run=vgg&tag=conv9%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16263
[26/Oct/2020 12:21:22] "GET /api/distribution?run=vgg&tag=conv10%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16254
[26/Oct/2020 12:21:23] "GET /api/distribution?run=vgg&tag=conv11%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16197
[26/Oct/2020 12:21:23] "GET /api/distribution?run=vgg&tag=conv12%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16238
[26/Oct/2020 12:21:24] "GET /api/distribution?run=vgg&tag=conv13%2Fbiases%2Fhistogram&trainJobName=test HTTP/1.1" 200 16234
[26/Oct/2020 12:21:25] "GET /api/distribution?run=vgg&tag=conv1%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 14532
[26/Oct/2020 12:21:25] "GET /api/distribution?run=vgg&tag=conv2%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16639
[26/Oct/2020 12:21:26] "GET /api/distribution?run=vgg&tag=conv3%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16563
[26/Oct/2020 12:21:26] "GET /api/distribution?run=vgg&tag=conv4%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16541
[26/Oct/2020 12:21:27] "GET /api/distribution?run=vgg&tag=conv5%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16582
[26/Oct/2020 12:21:28] "GET /api/distribution?run=vgg&tag=conv6%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16662
[26/Oct/2020 12:21:28] "GET /api/distribution?run=vgg&tag=conv7%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16579
[26/Oct/2020 12:21:29] "GET /api/distribution?run=vgg&tag=conv8%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16650
[26/Oct/2020 12:21:30] "GET /api/distribution?run=vgg&tag=conv9%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16739
[26/Oct/2020 12:21:30] "GET /api/distribution?run=vgg&tag=conv10%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 16922
[26/Oct/2020 12:21:31] "GET /api/distribution?run=vgg&tag=conv11%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 17008
[26/Oct/2020 12:21:31] "GET /api/distribution?run=vgg&tag=conv12%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 17145
[26/Oct/2020 12:21:32] "GET /api/distribution?run=vgg&tag=conv13%2Fweights%2Fhistogram&trainJobName=test HTTP/1.1" 200 17108
[26/Oct/2020 12:21:33] "GET /api/distribution?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 1038
[26/Oct/2020 12:21:33] "GET /api/distribution?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 1148
[26/Oct/2020 12:21:34] "GET /api/distribution?run=RNN&tag=bidirectional%2Fbackward_lstm%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1176
[26/Oct/2020 12:21:34] "GET /api/distribution?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1165
[26/Oct/2020 12:21:35] "GET /api/distribution?run=RNN&tag=bidirectional%2Fbackward_lstm%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 1148
[26/Oct/2020 12:21:35] "GET /api/distribution?run=RNN&tag=bidirectional_1%2Fbackward_lstm_1%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 1160
[26/Oct/2020 12:21:36] "GET /api/distribution?run=RNN&tag=bidirectional%2Fforward_lstm%2Fbias_0&trainJobName=test HTTP/1.1" 200 1146
[26/Oct/2020 12:21:36] "GET /api/distribution?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 1158
[26/Oct/2020 12:21:37] "GET /api/distribution?run=RNN&tag=bidirectional%2Fforward_lstm%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1154
[26/Oct/2020 12:21:37] "GET /api/distribution?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1132
[26/Oct/2020 12:21:38] "GET /api/distribution?run=RNN&tag=bidirectional%2Fforward_lstm%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 1154
[26/Oct/2020 12:21:38] "GET /api/distribution?run=RNN&tag=bidirectional_1%2Fforward_lstm_1%2Frecurrent_kernel_0&trainJobName=test HTTP/1.1" 200 1129
[26/Oct/2020 12:21:39] "GET /api/distribution?run=RNN&tag=dense%2Fbias_0&trainJobName=test HTTP/1.1" 200 1115
[26/Oct/2020 12:21:39] "GET /api/distribution?run=RNN&tag=dense_1%2Fbias_0&trainJobName=test HTTP/1.1" 200 594
[26/Oct/2020 12:21:40] "GET /api/distribution?run=RNN&tag=dense%2Fkernel_0&trainJobName=test HTTP/1.1" 200 1120
[26/Oct/2020 12:21:40] "GET /api/distribution?run=RNN&tag=dense_1%2Fkernel_0&trainJobName=test HTTP/1.1" 200 776
[26/Oct/2020 12:21:41] "GET /api/distribution?run=RNN&tag=embedding%2Fembeddings_0&trainJobName=test HTTP/1.1" 200 1154
[26/Oct/2020 12:21:42] "GET /api/distribution?run=mnist&tag=layer1%2Factivations&trainJobName=test HTTP/1.1" 200 9093
[26/Oct/2020 12:21:42] "GET /api/distribution?run=mnist&tag=layer2%2Factivations&trainJobName=test HTTP/1.1" 200 10123
[26/Oct/2020 12:21:43] "GET /api/distribution?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 8416
[26/Oct/2020 12:21:43] "GET /api/distribution?run=mnist&tag=layer2%2Fbiases%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 9383
[26/Oct/2020 12:21:44] "GET /api/distribution?run=mnist&tag=layer1%2Flinear_compute%2Flinear&trainJobName=test HTTP/1.1" 200 10070
[26/Oct/2020 12:21:45] "GET /api/distribution?run=mnist&tag=layer2%2Flinear_compute%2Flinear&trainJobName=test HTTP/1.1" 200 10131
[26/Oct/2020 12:21:45] "GET /api/distribution?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 9764
[26/Oct/2020 12:21:46] "GET /api/distribution?run=mnist&tag=layer2%2Fweights%2Fsummaries%2Fhistogram&trainJobName=test HTTP/1.1" 200 8673
[26/Oct/2020 13:18:49] "GET /api/hyperparm?run=oneflow&trainJobName=test HTTP/1.1" 200 88
[26/Oct/2020 13:18:49] "GET /api/exception?run=oneflow&tag=tag1&trainJobName=test HTTP/1.1" 200 88
[26/Oct/2020 13:18:49] "GET /api/exception?run=mnist&tag=layer1%2Fbiases%2FVariable:0&trainJobName=test HTTP/1.1" 200 88
[26/Oct/2020 13:18:49] "GET /api/exception?run=mnist&tag=layer2%2Fbiases%2FVariable:0&trainJobName=test HTTP/1.1" 200 88
[26/Oct/2020 13:18:49] "GET /api/exception?run=mnist&tag=layer1%2Fweights%2FVariable:0&trainJobName=test HTTP/1.1" 200 88
[26/Oct/2020 13:18:49] "GET /api/exception?run=mnist&tag=layer2%2Fweights%2FVariable:0&trainJobName=test HTTP/1.1" 200 88
[26/Oct/2020 13:18:52] "GET / HTTP/1.1" 200 707
[26/Oct/2020 13:18:53] "GET /static/img/log.ico HTTP/1.1" 200 4286
[26/Oct/2020 13:18:58] "GET /api/init?id=test&trainJobName=test HTTP/1.1" 200 64
[26/Oct/2020 13:18:58] "GET /api/getCategory?trainJobName=test HTTP/1.1" 200 1314
[26/Oct/2020 13:18:59] "GET /api/exception?run=oneflow&tag=tag1&trainJobName=test HTTP/1.1" 200 199
[26/Oct/2020 13:18:59] "GET /api/exception?run=mnist&tag=layer1%2Fbiases%2FVariable:0&trainJobName=test HTTP/1.1" 200 2471
[26/Oct/2020 13:18:59] "GET /api/exception?run=mnist&tag=layer2%2Fbiases%2FVariable:0&trainJobName=test HTTP/1.1" 200 1972
[26/Oct/2020 13:18:59] "GET /api/exception?run=mnist&tag=layer1%2Fweights%2FVariable:0&trainJobName=test HTTP/1.1" 200 2313
[26/Oct/2020 13:18:59] "GET /api/exception?run=mnist&tag=layer2%2Fweights%2FVariable:0&trainJobName=test HTTP/1.1" 200 2459
[26/Oct/2020 13:18:59] "GET /api/exception_data?run=oneflow&tag=tag1&step=10&trainJobName=test HTTP/1.1" 200 1058
[26/Oct/2020 13:18:59] "GET /api/exception_hist?run=oneflow&tag=tag1&step=10&trainJobName=test HTTP/1.1" 200 904
[26/Oct/2020 13:18:59] "GET /api/exception_data?run=mnist&tag=layer1%2Fbiases%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 5117
[26/Oct/2020 13:18:59] "GET /api/exception_hist?run=mnist&tag=layer1%2Fbiases%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 1701
[26/Oct/2020 13:18:59] "GET /api/exception_data?run=mnist&tag=layer2%2Fbiases%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 207
[26/Oct/2020 13:18:59] "GET /api/exception_hist?run=mnist&tag=layer2%2Fbiases%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 611
[26/Oct/2020 13:18:59] "GET /api/exception_data?run=mnist&tag=layer1%2Fweights%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 368727
[26/Oct/2020 13:18:59] "GET /api/exception_hist?run=mnist&tag=layer1%2Fweights%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 7811
[26/Oct/2020 13:19:00] "GET /api/exception_data?run=mnist&tag=layer2%2Fweights%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 48677
[26/Oct/2020 13:19:00] "GET /api/exception_hist?run=mnist&tag=layer2%2Fweights%2FVariable:0&step=0&trainJobName=test HTTP/1.1" 200 3205
[26/Oct/2020 13:19:07] "GET /api/exception_box?run=mnist&tag=layer2%2Fbiases%2FVariable:0&step=0&down=-0.08006636798381805&up=0.11073686275631191&trainJobName=test HTTP/1.1" 200 73
[27/Oct/2020 01:06:30] "GET /api/graph?run=wavenet&tag=c_graph&trainJobName=test HTTP/1.1" 200 88
[27/Oct/2020 01:06:36] "GET /api/graph?run=mnist&tag=c_graph&trainJobName=test HTTP/1.1" 200 88
[27/Oct/2020 01:06:38] "GET / HTTP/1.1" 200 707
[27/Oct/2020 01:06:39] "GET /static/img/log.ico HTTP/1.1" 200 4286
[27/Oct/2020 01:06:44] "GET /api/init?id=test&trainJobName=test HTTP/1.1" 200 64
[27/Oct/2020 01:06:44] "GET /api/getCategory?trainJobName=test HTTP/1.1" 200 1314
[27/Oct/2020 01:06:50] "GET /api/graph?run=wavenet&tag=c_graph&trainJobName=test HTTP/1.1" 200 1434855
[27/Oct/2020 01:07:32] "GET /api/graph?run=mnist&tag=c_graph&trainJobName=test HTTP/1.1" 200 8251
[27/Oct/2020 01:15:32] "GET / HTTP/1.1" 200 707
[27/Oct/2020 01:15:33] "GET /static/img/log.ico HTTP/1.1" 200 4286
[27/Oct/2020 01:15:38] "GET /api/init?id=test&trainJobName=test HTTP/1.1" 200 64
[27/Oct/2020 01:15:38] "GET /api/getCategory?trainJobName=test HTTP/1.1" 200 1314
[27/Oct/2020 01:15:43] "GET /api/graph?run=mnist&tag=c_graph&trainJobName=test HTTP/1.1" 200 8235
[27/Oct/2020 01:15:44] "GET /api/graph?run=wavenet&tag=c_graph&trainJobName=test HTTP/1.1" 200 1433705
[27/Oct/2020 01:15:59] "GET /api/graph?run=wavenet&tag=c_graph&trainJobName=test HTTP/1.1" 200 1433916
[27/Oct/2020 01:16:05] "GET /api/graph?run=mnist&tag=c_graph&trainJobName=test HTTP/1.1" 200 8203
[27/Oct/2020 01:41:35] "GET /api/scalar?run=oneflow&tag=scalar&trainJobName=test HTTP/1.1" 200 196
[27/Oct/2020 01:41:50] "GET /api/scalar?run=vgg&tag=loss&trainJobName=test HTTP/1.1" 200 3628
[27/Oct/2020 01:41:50] "GET /api/scalar?run=step_79000&tag=loss&trainJobName=test HTTP/1.1" 200 1512688
[27/Oct/2020 01:41:51] "GET /api/scalar?run=mnist&tag=loss%2Floss&trainJobName=test HTTP/1.1" 200 2095
[27/Oct/2020 01:43:52] "GET /api/scalar?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fmax&trainJobName=test HTTP/1.1" 200 2042
[27/Oct/2020 01:43:52] "GET /api/scalar?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fmean&trainJobName=test HTTP/1.1" 200 1999
[27/Oct/2020 01:43:52] "GET /api/scalar?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fmin&trainJobName=test HTTP/1.1" 200 2060
[27/Oct/2020 01:43:52] "GET /api/scalar?run=mnist&tag=layer1%2Fbiases%2Fsummaries%2Fstddev_1&trainJobName=test HTTP/1.1" 200 2102
[27/Oct/2020 01:43:52] "GET /api/scalar?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fmax&trainJobName=test HTTP/1.1" 200 2074
[27/Oct/2020 01:43:52] "GET /api/scalar?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fmean&trainJobName=test HTTP/1.1" 200 2152
[27/Oct/2020 01:43:53] "GET /api/scalar?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fmin&trainJobName=test HTTP/1.1" 200 2065
[27/Oct/2020 01:43:53] "GET /api/scalar?run=mnist&tag=layer1%2Fweights%2Fsummaries%2Fstddev_1&trainJobName=test HTTP/1.1" 200 1992
[27/Oct/2020 01:47:22] "GET /api/text?run=oneflow&tag=text&trainJobName=test HTTP/1.1" 200 146
[27/Oct/2020 01:47:22] "GET /api/text?run=train&tag=input%2Fword_1&trainJobName=test HTTP/1.1" 200 541
[27/Oct/2020 01:47:22] "GET /api/text?run=train&tag=input%2Fword_2&trainJobName=test HTTP/1.1" 200 297
[27/Oct/2020 01:48:13] "GET /api/image?run=oneflow&tag=image0&trainJobName=test HTTP/1.1" 200 122
[27/Oct/2020 01:48:13] "GET /api/image?run=oneflow&tag=image1&trainJobName=test HTTP/1.1" 200 122
[27/Oct/2020 01:48:13] "GET /api/image_raw?step=1&run=oneflow&tag=image0&trainJobName=test HTTP/1.1" 200 452678
[27/Oct/2020 01:48:13] "GET /api/image?run=oneflow&tag=image2&trainJobName=test HTTP/1.1" 200 122
[27/Oct/2020 01:48:13] "GET /api/image_raw?step=1&run=oneflow&tag=image1&trainJobName=test HTTP/1.1" 200 437572
[27/Oct/2020 01:48:13] "GET /api/image_raw?step=1&run=oneflow&tag=image2&trainJobName=test HTTP/1.1" 200 219
[27/Oct/2020 01:48:13] "GET /api/image?run=vgg&tag=input%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 1867
[27/Oct/2020 01:48:13] "GET /api/image?run=vgg&tag=input%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 1867
[27/Oct/2020 01:48:13] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F0&trainJobName=test HTTP/1.1" 200 2550
[27/Oct/2020 01:48:13] "GET /api/image?run=vgg&tag=input%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 1867
[27/Oct/2020 01:48:13] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F1&trainJobName=test HTTP/1.1" 200 1985
[27/Oct/2020 01:48:13] "GET /api/image_raw?step=200&run=vgg&tag=input%2Fimage%2F2&trainJobName=test HTTP/1.1" 200 2143
[27/Oct/2020 01:48:13] "GET /api/image?run=vgg&tag=input%2Fimage%2F3&trainJobName=test HTTP/1.1" 200 1867
